Sample_name,Count,GeoMean,Rcv,Median,exp_date,OR,RTP1S,Gfy,Clgn,Syt1,Syt5,others,tube,Total,pCI,gene-mix,Rho ,Syt_genes,1-Antibody,tubes,total,RTP2
Olfr1377+GC+Syt1,10000.0,177.0,69.5,156.0,02062023_Lu,1000.0,,150.0,150.0,600.0,,,FACS_Tube_011_Olfr1377_GC_Syt1.fcs,2000.0,100.0,,,,,,,
Olfr1377+RGC,10000.0,1454.0,88.1,1636.0,02062023_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_012_Olfr1377_RGC.fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+Syt1,10000.0,1872.0,91.7,2185.0,02062023_Lu,1000.0,100.0,150.0,150.0,600.0,,,FACS_Tube_013_Olfr1377_RGC_ Syt1.fcs,2000.0,,,,,,,,
Olfr1377+RGC+Syt1_300,10000.0,1613.0,97.1,1849.0,02062023_Lu,1000.0,100.0,150.0,150.0,300.0,,,FACS_Tube_014_Olfr1377_RGC_ Syt1_300.fcs,2000.0,300.0,,,,,,,
Olfr1377+RGC+Syt5_300,10000.0,1610.0,98.0,1825.0,02062023_Lu,1000.0,100.0,150.0,150.0,,300.0,,FACS_Tube_015_Olfr1377_RGC_ Syt5_300.fcs,2000.0,300.0,,,,,,,
Olfr1377+RGC+Syt1+Syt5,10000.0,1959.0,95.7,2319.0,02062023_Lu,1000.0,100.0,150.0,150.0,300.0,300.0,,FACS_Tube_016_Olfr1377_RGC_ Syt1_Syt5.fcs,2000.0,,,,,,,,
ORS6,10000.0,158.0,90.2,125.0,02062023_Lu,1000.0,,,,,,,FACS_Tube_017_ORS6.fcs,2000.0,1000.0,,,,,,,
ORS6+RGC,10000.0,843.0,295.0,499.0,02062023_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_018_ORS6_RGC.fcs,2000.0,600.0,,,,,,,
ORS6+RGC+Syt1,10000.0,935.0,260.0,633.0,02062023_Lu,1000.0,100.0,150.0,150.0,600.0,,,FACS_Tube_019_ORS6_RGC_Syt1.fcs,2000.0,,,,,,,,
ORS6+RGC+Syt1+Syt5,10000.0,809.0,368.0,423.0,02062023_Lu,1000.0,100.0,150.0,150.0,300.0,300.0,,FACS_Tube_020_ORS6_RGC_Syt1_Syt5.fcs,2000.0,,,,,,,,
Olfr743,10000.0,197.0,67.1,173.0,02062023_Lu,1000.0,,,,,,,FACS_Tube_021_Olfr743.fcs,2000.0,1000.0,,,,,,,
Olfr743+RGC,10000.0,7929.0,86.4,10554.0,02062023_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_022_Olfr743_RGC.fcs,2000.0,600.0,,,,,,,
Olfr743+RGC+Syt1,10000.0,8190.0,94.9,10895.0,02062023_Lu,1000.0,100.0,150.0,150.0,600.0,,,FACS_Tube_023_Olfr743_RGC_Syt1.fcs,2000.0,,,,,,,,
Olfr743+RGC+Syt1+Syt5,10000.0,7899.0,97.1,11377.0,02062023_Lu,1000.0,100.0,150.0,150.0,300.0,300.0,,FACS_Tube_024_Olfr743_RGC_Syt1_Syt5.fcs,2000.0,,,,,,,,
RhopCI,10000.0,103.0,73.0,96.4,03222023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,2000.0,2000.0,,,,,,,
Olfr1377,10000.0,216.0,61.8,194.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,2000.0,1000.0,,,,,,,
Olfr1377+RGC,10000.0,1838.0,73.0,2080.0,03222023_Lu,1000.0,100.0,150.0,150.0,,,,FACS_Tube_006_Olfr1377_RGC .fcs,2000.0,600.0,,,,,,,
Olfr1377+RGC+Syt1+Syt5,10000.0,2225.0,72.7,2578.0,03222023_Lu,1000.0,100.0,150.0,150.0,150.0,150.0,,FACS_Tube_007_Olfr1377_RGC_Syt1_Syt5.fcs,2000.0,300.0,,,,,,,
Olfr1377+RGC+Syt1+Syt5+Syt1_InteractionMix,10000.0,2247.0,71.5,2573.0,03222023_Lu,1000.0,100.0,150.0,150.0,150.0,150.0,,FACS_Tube_008_Olfr1377_RGC_Syt1_Syt5_Syt1_InteractionMix.fcs,2000.0,,300.0,,,,,,
Olfr447,10000.0,193.0,73.9,158.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_009_Olfr447.fcs,2000.0,1000.0,,,,,,,
Olfr447+Rtp1s,10000.0,2075.0,127.0,2214.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_010_Olfr447_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr447+Rtp1s+GCSMix,10000.0,2606.0,115.0,2998.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_011_Olfr447_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr447+GCSMix,10000.0,255.0,86.5,192.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_012_Olfr447_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr738,10000.0,117.0,70.6,108.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_013_Olfr738.fcs,2000.0,1000.0,,,,,,,
Olfr738+Rtp1s,10000.0,1324.0,143.0,1206.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_014_Olfr738_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr738+Rtp1s+GCSMix,10000.0,1477.0,138.0,1386.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_015_Olfr738_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr738+GCSMix,10000.0,107.0,72.7,97.7,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_016_Olfr738_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr145,10000.0,533.0,127.0,371.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_017_Olfr145.fcs,2000.0,1000.0,,,,,,,
Olfr145+Rtp1s,10000.0,1221.0,186.0,998.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_018_Olfr145_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr145+Rtp1s+GCSMix,10000.0,1651.0,156.0,1582.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_019_Olfr145_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr145+GCSMix,10000.0,528.0,129.0,371.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_020_Olfr145_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1019,10000.0,2729.0,139.0,2911.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_021_Olfr1019.fcs,2000.0,1000.0,,,,,,,
Olfr1019+Rtp1s,10000.0,12431.0,121.0,15782.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_022_Olfr1019_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1019+Rtp1s+GCSMix,10000.0,12528.0,104.0,15600.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_023_Olfr1019_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1019+GCSMix,10000.0,2229.0,109.0,2359.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_024_Olfr1019_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1079,10000.0,272.0,80.3,219.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_025_Olfr1079.fcs,2000.0,1000.0,,,,,,,
Olfr1079+Rtp1s,10000.0,2664.0,153.0,2793.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_026_Olfr1079_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1079+Rtp1s+GCSMix,10000.0,3055.0,150.0,3299.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_027_Olfr1079_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1079+GCSMix,10000.0,283.0,83.9,224.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_028_Olfr1079_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1450,10000.0,336.0,69.6,293.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_029_Olfr1450.fcs,2000.0,1000.0,,,,,,,
Olfr1450+Rtp1s,10000.0,305.0,70.0,266.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_030_Olfr1450_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1450+Rtp1s+GCSMix,10000.0,330.0,75.9,281.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_031_Olfr1450_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1450+GCSMix,10000.0,321.0,75.6,273.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_032_Olfr1450_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr727,10000.0,163.0,76.3,134.0,03222023_Lu,1000.0,,,,,,,FACS_Tube_033_Olfr727.fcs,2000.0,1000.0,,,,,,,
Olfr727+Rtp1s,10000.0,228.0,90.2,168.0,03222023_Lu,1000.0,100.0,,,,,,FACS_Tube_034_Olfr727_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr727+Rtp1s+GCSMix,10000.0,264.0,96.6,186.0,03222023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_035_Olfr727_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr727+GCSMix,10000.0,148.0,71.8,127.0,03222023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_036_Olfr727_GCSMix .fcs,2000.0,100.0,,,,,,,
RhopCI,10000.0,73.4,92.7,68.1,06212023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,10000.0,155.0,68.5,136.0,06212023_Lu,500.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,500.0,,,,,,,,
Olfr1377+Gfy,10000.0,149.0,65.6,133.0,06212023_Lu,500.0,,300.0,,,,,FACS_Tube_006_Olfr1377_Gfy.fcs,800.0,,,,,,,,
Olfr1377+Clgn,10000.0,143.0,72.7,122.0,06212023_Lu,500.0,,,66.6,,,,FACS_Tube_007_Olfr1377_Clgn.fcs,566.6,,,,,,,,
Olfr1377+Syt1,10000.0,156.0,72.8,134.0,06212023_Lu,500.0,,,,300.0,,,FACS_Tube_008_Olfr1377_Syt1.fcs,800.0,,,,,,,,
Olfr1377+Syt5,10000.0,167.0,70.3,142.0,06212023_Lu,500.0,,,,,66.6,,FACS_Tube_009_Olfr1377_Syt5.fcs,566.6,,,,,,,,
Olfr1377+Gfy+Clgn,10000.0,142.0,73.0,123.0,06212023_Lu,500.0,,300.0,66.6,,,,FACS_Tube_010_Olfr1377_Gfy_Clgn.fcs,866.6,,,,,,,,
Olfr1377+Syt1+Syt5,10000.0,149.0,71.8,127.0,06212023_Lu,500.0,,,,300.0,66.6,,FACS_Tube_011_Olfr1377_Syt1_Syt5.fcs,866.6,,,,,,,,
Olfr1377+Gfy+Clgn+Syt1+Syt5,10000.0,160.0,68.6,140.0,06212023_Lu,500.0,,300.0,66.6,300.0,66.6,,FACS_Tube_012_Olfr1377_Gfy_Clgn_Syt1_Syt5.fcs,1233.1999999999998,,,,,,,,
Olfr1377+R,10000.0,1029.0,84.9,1046.0,06212023_Lu,500.0,100.0,,,,,,FACS_Tube_013_Olfr1377_Rtp1s.fcs,600.0,,,,,,,,
Olfr1377+R+Syt1,10000.0,1162.0,86.2,1202.0,06212023_Lu,500.0,100.0,,,300.0,,,FACS_Tube_014_Olfr1377_Rtp1s_Syt1.fcs,900.0,,,,,,,,
Olfr1377+Rtp1s+Syt5,10000.0,1011.0,84.2,1018.0,06212023_Lu,500.0,100.0,,,,66.6,,FACS_Tube_015_Olfr1377_Rtp1s_Syt5.fcs,666.6,,,,,,,,
Olfr1377+Rtp1s+Syt1+Syt5,10000.0,1206.0,87.2,1270.0,06212023_Lu,500.0,100.0,,,300.0,66.6,,FACS_Tube_016_Olfr1377_Rtp1s_Syt1_Syt5.fcs,966.6,,,,,,,,
Olfr1377+RG,10011.0,1125.0,87.8,1188.0,06212023_Lu,500.0,100.0,300.0,,,,,FACS_Tube_017_Olfr1377_Rtp1s_Gfy.fcs,900.0,,,,,,,,
Olfr1377+RC,10000.0,992.0,87.8,996.0,06212023_Lu,500.0,100.0,,66.6,,,,FACS_Tube_018_Olfr1377_Rtp1s_Clgn.fcs,666.6,,,,,,,,
Olfr1377+RGC,10000.0,1058.0,82.1,1091.0,06212023_Lu,500.0,100.0,300.0,66.6,,,,FACS_Tube_019_Olfr1377_RGC.fcs,966.6,,,,,,,,
Olfr1377+RGC+Syt1,10000.0,1120.0,83.6,1138.0,06212023_Lu,500.0,100.0,300.0,66.6,300.0,,,FACS_Tube_020_Olfr1377_RGC_Syt1.fcs,1266.6,,,,,,,,
Olfr1377+RGC+Syt5,10000.0,1041.0,81.4,1053.0,06212023_Lu,500.0,100.0,300.0,66.6,,66.6,,FACS_Tube_021_Olfr1377_RGC_Syt5.fcs,1033.2,,,,,,,,
Olfr1377+RGC+Syt1+Syt5,10000.0,1143.0,87.4,1170.0,06212023_Lu,500.0,100.0,300.0,66.6,300.0,66.6,,FACS_Tube_022_Olfr1377_RGC_Syt1_Syt5.fcs,1333.1999999999998,,,,,,,,
RhopCI,10147.0,23.2,309.0,23.1,07192022_Lu,1000.0,,,,,,,FACS_RhopCI_004.fcs,0.0,,,,,,,,
ORS6,10180.0,127.0,102.0,102.0,07192022_Lu,1000.0,,,,,,,FACS_ORS6_005.fcs,1000.0,,,,,,,,
ORS6+R,10175.0,1055.0,151.0,996.0,07192022_Lu,1000.0,100.0,,,,,,FACS_ORS6+R_006.fcs,1100.0,,,,,,,,
OR2T6,11318.0,66.9,145.0,51.4,07192022_Lu,100.0,,,,,,,FACS_OR2T6_007.fcs,100.0,,,,,,,,
OR2T6+R,10495.0,685.0,228.0,412.0,07192022_Lu,100.0,,,,,,,FACS_OR2T6+R_008.fcs,100.0,,,,,,,,
OR2T11,10358.0,235.0,111.0,171.0,07192022_Lu,100.0,,,,,,,FACS_OR2T11_009.fcs,100.0,,,,,,,,
OR2T11+R,10370.0,333.0,88.6,274.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR2T11+R_010.fcs,200.0,,,,,,,,
OR2W1,10352.0,55.2,150.0,44.9,07192022_Lu,100.0,,,,,,,FACS_OR2W1_011.fcs,100.0,,,,,,,,
OR2W1+R,10047.0,1966.0,168.0,2013.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR2W1+R_012.fcs,200.0,,,,,,,,
OR5A1KAO,10263.0,748.0,82.6,752.0,07192022_Lu,100.0,,,,,,,FACS_OR5A1 KAO_013.fcs,100.0,,,,,,,,
OR5A1KAO+R,10277.0,3509.0,116.0,4604.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR5A1 KAO+R_014.fcs,200.0,,,,,,,,
OR5A1NCBI,10271.0,351.0,170.0,204.0,07192022_Lu,100.0,,,,,,,FACS_OR5A1 NCBI_015.fcs,100.0,,,,,,,,
OR5A1NCBI+R,10300.0,529.0,171.0,354.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR5A1+R_016.fcs,200.0,,,,,,,,
OR5A2KAO,10564.0,51.4,156.0,42.4,07192022_Lu,100.0,,,,,,,FACS_OR5A2 KAO_017.fcs,100.0,,,,,,,,
OR5A2KAO+R,10248.0,65.4,126.0,59.1,07192022_Lu,100.0,100.0,,,,,,FACS_OR5A2 KAO+R_018.fcs,200.0,,,,,,,,
OR5A2NCBI,10256.0,52.3,144.0,44.9,07192022_Lu,100.0,,,,,,,FACS_OR5A2 NCBI_019.fcs,100.0,,,,,,,,
OR5A2NCBI+R,10804.0,328.0,108.0,265.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR5A2 NCBI+R_020.fcs,200.0,,,,,,,,
OR11A1,10724.0,1160.0,165.0,1049.0,07192022_Lu,100.0,,,,,,,FACS_OR11A1_021.fcs,100.0,,,,,,,,
OR11A1+R,12984.0,4078.0,149.0,4751.0,07192022_Lu,100.0,100.0,,,,,,FACS_OR11A1+R_022.fcs,200.0,,,,,,,,
TAAR5,10000.0,2360.0,121.0,2782.0,07192022_Lu,100.0,,,,,,,FACS_TAAR5_023.fcs,100.0,,,,,,,,
TAAR5+R,10000.0,1691.0,152.0,1621.0,07192022_Lu,100.0,100.0,,,,,,FACS_TAAR5+R_024.fcs,200.0,,,,,,,,
RhopCI,2055.0,125.0,68.6,109.0,06172023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,0.0,,,,,,,,
Olfr1377,11075.0,196.0,67.5,169.0,06172023_Lu,500.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,500.0,,,,,,,,
Olfr1377+Gfy,10000.0,245.0,61.3,217.0,06172023_Lu,500.0,,300.0,,,,,FACS_Tube_006_Olfr1377_Gfy.fcs,800.0,,,,,,,,
Olfr1377+Clgn,10000.0,206.0,65.4,181.0,06172023_Lu,500.0,,,66.6,,,,FACS_Tube_007_Olfr1377_Clgn.fcs,566.6,,,,,,,,
Olfr1377+Syt1,10000.0,256.0,63.4,222.0,06172023_Lu,500.0,,,,300.0,,,FACS_Tube_008_Olfr1377_Syt1.fcs,800.0,,,,,,,,
Olfr1377+Syt5,10013.0,256.0,60.6,222.0,06172023_Lu,500.0,,,,,66.6,,FACS_Tube_009_Olfr1377_Syt5.fcs,566.6,,,,,,,,
Olfr1377+Gfy+Clgn,10000.0,239.0,61.3,208.0,06172023_Lu,500.0,,300.0,66.6,,,,FACS_Tube_010_Olfr1377_Gfy_Clgn.fcs,866.6,,,,,,,,
Olfr1377+Syt1+Syt5,10000.0,263.0,65.8,228.0,06172023_Lu,500.0,,,,300.0,66.6,,FACS_Tube_011_Olfr1377_Syt1_Syt5.fcs,866.6,,,,,,,,
Olfr1377+Gfy+Clgn+Syt1+Syt5,10000.0,249.0,67.2,213.0,06172023_Lu,500.0,,300.0,66.6,300.0,66.6,,FACS_Tube_012_Olfr1377_Gfy_Clgn_Syt1_Syt5.fcs,1233.1999999999998,,,,,,,,
Olfr1377+R,10000.0,1435.0,84.1,1564.0,06172023_Lu,500.0,100.0,,,,,,FACS_Tube_013_Olfr1377_Rtp1s.fcs,600.0,,,,,,,,
Olfr1377+R+Syt1,10000.0,1594.0,82.8,1815.0,06172023_Lu,500.0,100.0,,,300.0,,,FACS_Tube_014_Olfr1377_Rtp1s_Syt1.fcs,900.0,,,,,,,,
Olfr1377+Rtp1s+Syt5,10000.0,1667.0,80.8,1906.0,06172023_Lu,500.0,100.0,,,,66.6,,FACS_Tube_015_Olfr1377_Rtp1s_Syt5.fcs,666.6,,,,,,,,
Olfr1377+Rtp1s+Syt1+Syt5,10000.0,1500.0,93.1,1683.0,06172023_Lu,500.0,100.0,,,300.0,66.6,,FACS_Tube_016_Olfr1377_Rtp1s_Syt1_Syt5.fcs,966.6,,,,,,,,
Olfr1377+RG,10000.0,1587.0,85.8,1801.0,06172023_Lu,500.0,100.0,300.0,,,,,FACS_Tube_017_Olfr1377_Rtp1s_Gfy.fcs,900.0,,,,,,,,
Olfr1377+RC,10005.0,1466.0,84.2,1621.0,06172023_Lu,500.0,100.0,,66.6,,,,FACS_Tube_018_Olfr1377_Rtp1s_Clgn.fcs,666.6,,,,,,,,
Olfr1377+RGC,10000.0,1628.0,87.3,1835.0,06172023_Lu,500.0,100.0,300.0,66.6,,,,FACS_Tube_019_Olfr1377_RGC.fcs,966.6,,,,,,,,
Olfr1377+RGC+Syt1,10000.0,1740.0,94.7,1998.0,06172023_Lu,500.0,100.0,300.0,66.6,300.0,,,FACS_Tube_020_Olfr1377_RGC_Syt1.fcs,1266.6,,,,,,,,
Olfr1377+RGC+Syt5,10000.0,1925.0,89.7,2240.0,06172023_Lu,500.0,100.0,300.0,66.6,,66.6,,FACS_Tube_021_Olfr1377_RGC_Syt5.fcs,1033.2,,,,,,,,
Olfr1377+RGC+Syt1+Syt5,10000.0,1922.0,84.9,2283.0,06172023_Lu,500.0,100.0,300.0,66.6,300.0,66.6,,FACS_Tube_022_Olfr1377_RGC_Syt1_Syt5.fcs,1333.1999999999998,,,,,,,,
OR1A1,10000.0,405.0,62.2,369.0,06172023_Lu,1200.0,,,,,,,FACS_Tube_023_OR1A1.fcs,1200.0,,,,,,,,
OR1A1+Lcn15,10000.0,387.0,63.7,350.0,06172023_Lu,1200.0,,,,,,,FACS_Tube_024_OR1A1_Lcn15.fcs,1200.0,,,,,,,,
RhopCI,10002.0,218.0,65.1,182.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_004_Rho pCI.fcs,2000.0,2000.0,,,,,,,
Olfr1219,9999.0,374.0,74.1,305.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_005_Olfr1219.fcs,2000.0,1000.0,,,,,,,
Olfr1219+Rtp1s,10000.0,3347.0,147.0,3604.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_006_Olfr1219_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1219+Rtp1s+GCSMix,10000.0,3717.0,119.0,4263.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_007_Olfr1219_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1219+GCSMix,10000.0,332.0,64.7,286.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_008_Olfr1219_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1243,10000.0,180.0,67.5,151.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_009_Olfr1243.fcs,2000.0,1000.0,,,,,,,
Olfr1243+Rtp1s,10000.0,1054.0,302.0,663.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_010_Olfr1243_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1243+Rtp1s+GCSMix,10000.0,896.0,222.0,585.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_011_Olfr1243_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1243+GCSMix,9999.0,210.0,60.3,182.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_012_Olfr1243_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr129,9999.0,197.0,67.7,166.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_013_Olfr129.fcs,2000.0,1000.0,,,,,,,
Olfr129+Rtp1s,9999.0,219.0,63.2,188.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_014_Olfr129_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr129+Rtp1s+GCSMix,10000.0,222.0,64.2,190.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_015_Olfr129_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr129+GCSMix,9999.0,177.0,62.4,155.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_016_Olfr129_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1347,9998.0,233.0,62.4,199.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_017_Olfr1347.fcs,2000.0,1000.0,,,,,,,
Olfr1347+Rtp1s,10000.0,2069.0,101.0,2288.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_018_Olfr1347_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1347+Rtp1s+GCSMix,10028.0,2336.0,91.9,2734.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_019_Olfr1347_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1347+GCSMix,10000.0,203.0,59.2,179.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_020_Olfr1347_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1388,9999.0,224.0,56.3,196.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_021_Olfr1388.fcs,2000.0,1000.0,,,,,,,
Olfr1388+Rtp1s,10000.0,208.0,54.0,187.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_022_Olfr1388_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1388+Rtp1s+GCSMix,10000.0,242.0,52.0,220.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_023_Olfr1388_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1388+GCSMix,10000.0,215.0,57.9,186.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_024_Olfr1388_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1391,10000.0,200.0,52.5,186.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_025_Olfr1391.fcs,2000.0,1000.0,,,,,,,
Olfr1391+Rtp1s,10000.0,716.0,98.8,620.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_026_Olfr1391_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1391+Rtp1s+GCSMix,10000.0,961.0,109.0,890.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_027_Olfr1391_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1391+GCSMix,9999.0,242.0,54.1,222.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_028_Olfr1391_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr1509,10000.0,196.0,64.3,169.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_029_Olfr1509.fcs,2000.0,1000.0,,,,,,,
Olfr1509+Rtp1s,10000.0,671.0,114.0,541.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_030_Olfr1509_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr1509+Rtp1s+GCSMix,10000.0,789.0,122.0,666.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_031_Olfr1509_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr1509+GCSMix,10000.0,181.0,63.4,158.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_032_Olfr1509_GCSMix .fcs,2000.0,100.0,,,,,,,
Olfr432,10000.0,258.0,67.8,216.0,03262023_Lu,1000.0,,,,,,,FACS_Tube_033_Olfr432.fcs,2000.0,1000.0,,,,,,,
Olfr432+Rtp1s,9999.0,1187.0,153.0,1020.0,03262023_Lu,1000.0,100.0,,,,,,FACS_Tube_034_Olfr432_Rtp1s.fcs,2000.0,900.0,,,,,,,
Olfr432+Rtp1s+GCSMix,10000.0,1441.0,154.0,1315.0,03262023_Lu,1000.0,100.0,225.0,225.0,225.0,225.0,,FACS_Tube_035_Olfr432_Rtp1s_GCSMix .fcs,2000.0,,,,,,,,
Olfr432+GCSMix,9999.0,228.0,64.6,196.0,03262023_Lu,1000.0,,225.0,225.0,225.0,225.0,,FACS_Tube_036_Olfr432_GCSMix .fcs,2000.0,100.0,,,,,,,
RhopCI,90448.0,-615.0,-102.0,-605.0,05082022_Lu,1000.0,,,,,,,FACS_Tube_004_Rho_pCI.fcs,,,,,,,4.0,,
Olfr1377,85285.0,-495.0,-118.0,-365.0,05082022_Lu,500.0,,,,,,,FACS_Tube_005_Olfr1377.fcs,,1500.0,,,,,5.0,2000.0,
Olfr1377+R,80359.0,505.0,530.0,500.0,05082022_Lu,500.0,333.0,,,,,,FACS_Tube_006_006.fcs,,667.0,,,,,6.0,1500.0,
